CLAVE;SITIO;ORGANISMO_DE_CUENCA;ESTADO;MUNICIPIO;CUENCA;CUERPO DE AGUA;TIPO;SUBTIPO;LONGITUD;LATITUD;PERIODO;DBO_mg/L;CALIDAD_DBO;DQO_mg/L;CALIDAD_DQO;SST_mg/L;CALIDAD_SST;COLI_FEC_NMP_100mL;CALIDAD_COLI_FEC;E_COLI_NMP_100mL;CALIDAD_E_COLI;ENTEROC_NMP_100mL;CALIDAD_ENTEROC;OD_PORC;CALIDAD_OD_PORC;OD_PORC_SUP;CALIDAD_OD_PORC_SUP;OD_PORC_MED;CALIDAD_OD_PORC_MED;OD_PORC_FON;CALIDAD_OD_PORC_FON;TOX_D_48_UT;CALIDAD_TOX_D_48;TOX_V_15_UT;CALIDAD_TOX_V_15;TOX_D_48_SUP_UT;CALIDAD TOX_D_48_SUP;TOX_D_48_FON_UT;CALIDAD_TOX_D_48_FON;TOX_FIS_SUP_15_UT;CALIDAD_TOX_FIS_SUP_15;TOX_FIS_FON_15_UT;CALIDAD_TOX_FIS_FON_15;SEMAFORO;CONTAMINANTES;CUMPLE_CON_DBO;CUMPLE_CON_DQO;CUMPLE_CON_SST;CUMPLE_CON_CF;CUMPLE_CON_E_COLI;CUMPLE_CON_ENTEROC;CUMPLE_CON_OD;CUMPLE_CON_TOX;GRUPO
OCRBR5009M1;PARQUE NACATAZ;RIO BRAVO;NUEVO LEON;GARCIA;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-10.064.318;2.579.772;2020;<2;Excelente;<10;Excelente;<10;Excelente;2247;Contaminada;63;Excelente;;;103.2;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
OCRBR5010M2;RIO SANTA CATARINA 300 METROS AGUAS DEBAJO DE CLINICA 33;RIO BRAVO;NUEVO LEON;MONTERREY;RIO SAN JUAN 1;RIO SANTA CATARINA;LOTICO;RIO;-10.029.364;2.566.951;2020;<2;Excelente;<10;Excelente;<10;Excelente;1918;Contaminada;602;Aceptable;;;130.1;Contaminada;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,OD%L,;SI;SI;SI;NO;SI;ND;NO;SI;LOTICO
OCRBR5011M1;RIO PESQUERIA PUENTE LINCOLN;RIO BRAVO;NUEVO LEON;GARCIA;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-10.048.716;2.578.735;2020;81.25;Contaminada;123.83;Contaminada;27.4;Buena calidad;24196;Fuertemente contaminada;24196;Fuertemente contaminada;;;<10;Fuertemente contaminada;;;;;;;1.392;Toxicidad moderada;<1;No Toxico;;;;;;;;;Rojo;DBO,DQO,CF,E_COLI,OD%L,;NO;NO;SI;NO;NO;ND;NO;SI;LOTICO
OCRBR5016M1;RIO PESQUERIA AGUAS ARRIBA PTAR NORTE;RIO BRAVO;NUEVO LEON;GENERAL ESCOBEDO;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-10.029.269;2.580.148;2020;4.18;Buena calidad;29.12;Aceptable;11.92;Excelente;24196;Fuertemente contaminada;183;Buena calidad;;;145.2;Contaminada;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,OD%L,;SI;SI;SI;NO;SI;ND;NO;SI;LOTICO
OCRBR5017M1;RIO PESQUERIA AGUAS ABAJO PTAR NORTE;RIO BRAVO;NUEVO LEON;GENERAL ESCOBEDO;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-10.028.059;2.580.205;2020;4.82;Buena calidad;34.75;Aceptable;<10;Excelente;24196;Fuertemente contaminada;275;Buena calidad;;;;;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;ND;SI;LOTICO
OCRBR5018M1;ESCOBEDO;RIO BRAVO;NUEVO LEON;GENERAL ESCOBEDO;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-10.027.726;2.580.123;2020;9.58;Aceptable;53.25;Contaminada;16.23;Excelente;934;Aceptable;148;Buena calidad;;;87.9;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Rojo;DQO,;SI;NO;SI;SI;SI;ND;SI;SI;LOTICO
OCRBR5021M1;TOPO CHICO;RIO BRAVO;NUEVO LEON;SAN NICOLAS DE LOS GARZA;RIO PESQUERIA;ARROYO TOPO CHICO;LOTICO;ARROYO;-10.025.598;2.575.826;2020;7.52;Aceptable;32.5;Aceptable;<10;Excelente;24196;Fuertemente contaminada;24196;Fuertemente contaminada;;;53.2;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5023M1;DESCARGA DE HYLSA;RIO BRAVO;NUEVO LEON;APODACA;RIO PESQUERIA;ARROYO TOPO CHICO;LOTICO;ARROYO;-10.023.321;2.575.876;2020;<2;Excelente;<10;Excelente;<10;Excelente;3873;Contaminada;3076;Fuertemente contaminada;;;50.3;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5024M2;AGUAS ABAJO DE LAS DESCARGAS DE CERVECERIA E HYLSA;RIO BRAVO;NUEVO LEON;APODACA;RIO PESQUERIA;ARROYO TOPO CHICO;LOTICO;ARROYO;-10.021.543;2.577.229;2020;14;Aceptable;33.08;Aceptable;13.2;Excelente;6488;Contaminada;4611;Fuertemente contaminada;;;92.8;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5025M1;AGUAS ARRIBA DE LAS DESCARGAS DE CERVECERIA E  HYLSA;RIO BRAVO;NUEVO LEON;APODACA;RIO PESQUERIA;ARROYO TOPO CHICO;LOTICO;ARROYO;-10.023.333;2.575.885;2020;6.36;Aceptable;28.15;Aceptable;<10;Excelente;24196;Fuertemente contaminada;24196;Fuertemente contaminada;;;<10;Fuertemente contaminada;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,OD%L,;SI;SI;SI;NO;NO;ND;NO;SI;LOTICO
OCRBR5026M1;DESCARGA DE CERVECERIA;RIO BRAVO;NUEVO LEON;APODACA;RIO PESQUERIA;ARROYO TOPO CHICO;LOTICO;ARROYO;-10.023.320;2.575.877;2020;<2;Excelente;22.36;Aceptable;17.7;Excelente;4884;Contaminada;2495;Fuertemente contaminada;;;94.8;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5027M1;METALES REFINADOS AGUAS ABAJO;RIO BRAVO;NUEVO LEON;GENERAL ESCOBEDO;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-10.026.846;2.580.388;2020;38.9;Contaminada;48.93;Contaminada;16.15;Excelente;24196;Fuertemente contaminada;24196;Fuertemente contaminada;;;85.6;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Rojo;DBO,DQO,CF,E_COLI,;NO;NO;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5028M1;PIELES Y GRASAS AGUAS ABAJO;RIO BRAVO;NUEVO LEON;GENERAL ESCOBEDO;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-10.025.893;2.580.433;2020;7.58;Aceptable;49.18;Contaminada;<10;Excelente;24196;Fuertemente contaminada;19863;Fuertemente contaminada;;;80.1;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Rojo;DQO,CF,E_COLI,;SI;NO;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5029M1;RIO PESQUERIA (AGUAS ARRIBA PTAR SANTA ROSA);RIO BRAVO;NUEVO LEON;APODACA;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-10.021.237;2.583.095;2020;7.28;Aceptable;37.5;Aceptable;20.2;Excelente;24196;Fuertemente contaminada;24196;Fuertemente contaminada;;;75.2;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5030M1;RIO PESQUERIA (AGUAS ABAJO PTAR SANTA ROSA);RIO BRAVO;NUEVO LEON;APODACA;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-10.020.026;2.582.832;2020;33.3;Contaminada;79.75;Contaminada;118.6;Aceptable;24196;Fuertemente contaminada;24196;Fuertemente contaminada;;;65.1;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Rojo;DBO,DQO,CF,E_COLI,;NO;NO;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5031M1;TOPO CHICO (AGUAS ARRIBA PTAR AGUA FRIA);RIO BRAVO;NUEVO LEON;APODACA;RIO PESQUERIA;ARROYO TOPO CHICO;LOTICO;ARROYO;-10.017.176;2.580.907;2020;<2;Excelente;12.42;Buena calidad;<10;Excelente;9208;Contaminada;5475;Fuertemente contaminada;;;102.9;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5032M1;TOPO CHICO (AGUAS ABAJO PTAR AGUA FRIA);RIO BRAVO;NUEVO LEON;APODACA;RIO PESQUERIA;ARROYO TOPO CHICO;LOTICO;ARROYO;-10.016.419;2.581.936;2020;<2;Excelente;<10;Excelente;<10;Excelente;4884;Contaminada;2143;Fuertemente contaminada;;;79.6;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5035M2;RIO SALINAS AGUAS DEBAJO DE LA EMPRESA BACHOCO;RIO BRAVO;NUEVO LEON;CIENEGA DE FLORES;RIO PESQUERIA;RIO SALINAS;LOTICO;RIO;-10.019.223;2.596.266;2020;<2;Excelente;21.63;Aceptable;22.2;Excelente;4884;Contaminada;41;Excelente;;;115.2;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
OCRBR5036M1;ARROYO LA TALAVERNA AGUAS ARRIBA DULCES NOMBRES;RIO BRAVO;NUEVO LEON;PESQUERIA;RIO PESQUERIA;ARROYO LA TALAVERNA;LOTICO;ARROYO;-10.008.078;2.573.069;2020;5.14;Buena calidad;19.32;Buena calidad;<10;Excelente;1500;Contaminada;1500;Fuertemente contaminada;;;64.9;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5037M1;ARROYO AYANCUAL VADO FRANCISCO VILLA;RIO BRAVO;NUEVO LEON;PESQUERIA;RIO PESQUERIA;ARROYO AYANCUAL;LOTICO;ARROYO;-9.999.546;2.571.260;2020;6.97;Aceptable;36;Aceptable;21.78;Excelente;24000;Fuertemente contaminada;24000;Fuertemente contaminada;;;60.5;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5038M1;LA SILLA;RIO BRAVO;NUEVO LEON;GUADALUPE;RIO SAN JUAN 1;RIO LA SILLA;LOTICO;RIO;-10.019.099;2.568.245;2020;<2;Excelente;<10;Excelente;<10;Excelente;9804;Contaminada;9208;Fuertemente contaminada;;;107.5;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5039M1;LAS ADJUNTAS;RIO BRAVO;NUEVO LEON;GUADALUPE;RIO SAN JUAN 1;RIO SANTA CATARINA;LOTICO;RIO;-10.025.318;2.568.486;2020;<2;Excelente;<10;Excelente;<10;Excelente;462;Aceptable;282;Buena calidad;;;130.2;Contaminada;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;OD%L,;SI;SI;SI;SI;SI;ND;NO;SI;LOTICO
OCRBR5040M1;RIO LA SILLA (PUENTE CHAPULTEPEC);RIO BRAVO;NUEVO LEON;GUADALUPE;RIO SAN JUAN 1;RIO LA SILLA;LOTICO;RIO;-10.026.195;2.566.364;2020;<2;Excelente;12.48;Buena calidad;<10;Excelente;960;Aceptable;650;Aceptable;;;125.2;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LOTICO
OCRBR5041M1;MEDEROS;RIO BRAVO;NUEVO LEON;MONTERREY;RIO SAN JUAN 1;ARROYO ELIZONDO;LOTICO;ARROYO;-10.026.172;2.559.663;2020;<2;Excelente;<10;Excelente;<10;Excelente;17329;Fuertemente contaminada;15531;Fuertemente contaminada;;;102.6;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5042M1;RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA);RIO BRAVO;NUEVO LEON;PESQUERIA;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-10.004.244;2.578.160;2020;4.02;Buena calidad;25.2;Aceptable;12.36;Excelente;24000;Fuertemente contaminada;24000;Fuertemente contaminada;;;87.7;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5043M1;RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES);RIO BRAVO;NUEVO LEON;PESQUERIA;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-10.002.404;2.577.480;2020;<2;Excelente;27.72;Aceptable;<10;Excelente;4600;Contaminada;4600;Fuertemente contaminada;;;97.1;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5044M1;LA ARENA;RIO BRAVO;NUEVO LEON;PESQUERIA;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-10.000.865;2.577.117;2020;4.92;Buena calidad;30.83;Aceptable;<10;Excelente;230;Aceptable;230;Buena calidad;;;92.4;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LOTICO
OCRBR5045M1;RIO SALINAS AGUAS ARRIBA DE LA CONFLUENCIA CON EL RIO PESQUERIA;RIO BRAVO;NUEVO LEON;PESQUERIA;RIO PESQUERIA;RIO SALINAS;LOTICO;RIO;-9.998.900;2.578.150;2020;10.51;Aceptable;30.83;Aceptable;37.4;Buena calidad;24196;Fuertemente contaminada;10;Excelente;;;146.7;Contaminada;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,OD%L,;SI;SI;SI;NO;SI;ND;NO;SI;LOTICO
OCRBR5048M1;AYANCUAL;RIO BRAVO;NUEVO LEON;LOS RAMONES;RIO PESQUERIA;ARROYO AYANCUAL;LOTICO;ARROYO;-9.962.854;2.564.618;2020;<2;Excelente;12.42;Buena calidad;48.7;Buena calidad;6867;Contaminada;109;Excelente;;;124.8;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
OCRBR5049M1;LOS RAMONES;RIO BRAVO;NUEVO LEON;LOS RAMONES;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-9.962.213;2.569.445;2020;<2;Excelente;30.08;Aceptable;22.05;Excelente;1565;Contaminada;10;Excelente;;;127.7;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
OCRBR5050M1;LOS RAMONES (AGUAS ABAJO DEL POBLADO);RIO BRAVO;NUEVO LEON;LOS RAMONES;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-9.960.242;2.570.983;2020;3.94;Buena calidad;15.88;Buena calidad;22.9;Excelente;4352;Contaminada;63;Excelente;;;113.8;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
OCRBR5051M1;RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES);RIO BRAVO;NUEVO LEON;LOS RAMONES;RIO PESQUERIA;RIO PESQUERIA;LOTICO;RIO;-9.959.292;2.571.822;2020;5.4;Buena calidad;21.74;Aceptable;20.4;Excelente;3654;Contaminada;41;Excelente;;;98.1;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
OCRBR5052M1;PRESA EL GOBIERNO 3;RIO BRAVO;NUEVO LEON;LOS HERRERAS;RIO SAN JUAN 2;PRESA EL GOBIERNO;LENTICO;PRESA;-9.945.109;2.596.141;2020;<2;Excelente;29.54;Aceptable;23.75;Excelente;341;Aceptable;<3;Excelente;;;;;98.8;Excelente;;;;;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
OCRBR5053M1;LOS HERRERA;RIO BRAVO;NUEVO LEON;LOS HERRERAS;RIO SAN JUAN 2;RIO PESQUERIA;LOTICO;RIO;-9.940.034;2.589.940;2020;7.52;Aceptable;39.25;Aceptable;49.6;Buena calidad;19863;Fuertemente contaminada;20;Excelente;;;150;Contaminada;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,OD%L,;SI;SI;SI;NO;SI;ND;NO;SI;LOTICO
OCRBR5054M2;RIO PESQUERIA (AGUAS ABAJO LAGUNA DE LOS HERRERAS);RIO BRAVO;NUEVO LEON;LOS HERRERAS;RIO SAN JUAN 2;RIO PESQUERIA;LOTICO;RIO;-9.936.349;2.590.570;2020;8.33;Aceptable;48.33;Contaminada;56.3;Buena calidad;24196;Fuertemente contaminada;10;Excelente;;;150;Contaminada;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Rojo;DQO,CF,OD%L,;SI;NO;SI;NO;SI;ND;NO;SI;LOTICO
OCRBR5055M1;LOS ALDAMAS;RIO BRAVO;NUEVO LEON;LOS ALDAMAS;RIO SAN JUAN 2;RIO SAN JUAN;LOTICO;RIO;-9.919.765;2.602.515;2020;4.02;Buena calidad;23.52;Aceptable;34.3;Buena calidad;24196;Fuertemente contaminada;10;Excelente;;;104.4;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
OCRBR5056M1;CHINA;RIO BRAVO;NUEVO LEON;CHINA;RIO SAN JUAN 2;RIO SAN JUAN;LOTICO;RIO;-9.925.404;2.572.044;2020;<2;Excelente;<10;Excelente;<10;Excelente;9804;Contaminada;3255;Fuertemente contaminada;;;121.8;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5057M1;CORTINA PRESA EL CUCHILLO;RIO BRAVO;NUEVO LEON;CHINA;RIO SAN JUAN 1;PRESA EL CUCHILLO;LENTICO;PRESA;-9.927.888;2.571.147;2020;<2;Excelente;21.63;Aceptable;<10;Excelente;829;Aceptable;20;Excelente;;;;;110.3;Buena calidad;85.4;Excelente;63.3;Buena calidad;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
OCRBR5058M1;OBRA DE TOMA PRESA EL CUCHILLO;RIO BRAVO;NUEVO LEON;CHINA;RIO SAN JUAN 1;PRESA EL CUCHILLO;LENTICO;PRESA;-9.931.969;2.572.418;2020;<2;Excelente;<10;Excelente;<10;Excelente;1267;Contaminada;<3;Excelente;;;;;116.2;Buena calidad;91.2;Excelente;66.4;Buena calidad;;;;;<1;No Toxico;;;<1;No Toxico;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LENTICO
OCRBR5059M1;LAS ENRAMADAS;RIO BRAVO;NUEVO LEON;LOS RAMONES;RIO SAN JUAN 1;RIO SAN JUAN;LOTICO;RIO;-9.951.806;2.550.071;2020;<2;Excelente;29.83;Aceptable;<10;Excelente;1058;Contaminada;<3;Excelente;;;108.3;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
OCRBR5060M1;RIO SAN JUAN AGUAS ABAJO DEL ARROYO EL TRETO;RIO BRAVO;NUEVO LEON;CHINA;RIO SAN JUAN 2;RIO SAN JUAN;LOTICO;RIO;-9.922.240;2.572.915;2020;<2;Excelente;51.58;Contaminada;11.2;Excelente;1464;Contaminada;10;Excelente;;;122.4;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Rojo;DQO,CF,;SI;NO;SI;NO;SI;ND;SI;SI;LOTICO
OCRBR5061M1;TEPEHUAJE;RIO BRAVO;NUEVO LEON;CADEREYTA JIMENEZ;RIO SAN JUAN 1;RIO SAN JUAN;LOTICO;RIO;-9.976.796;2.549.425;2020;<2;Excelente;<10;Excelente;<10;Excelente;20;Excelente;10;Excelente;;;157.3;Fuertemente contaminada;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;OD%L,;SI;SI;SI;SI;SI;ND;NO;SI;LOTICO
OCRBR5063M1;SAN JUAN (AGUAS ABAJO VIA FFCC);RIO BRAVO;NUEVO LEON;CADEREYTA JIMENEZ;RIO SAN JUAN 1;RIO SAN JUAN;LOTICO;RIO;-9.983.200;2.554.550;2020;<2;Excelente;<10;Excelente;<10;Excelente;203;Aceptable;86;Excelente;;;99.7;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LOTICO
OCRBR5064M1;RIO RAMOS VADO LAS TRANCAS;RIO BRAVO;NUEVO LEON;CADEREYTA JIMENEZ;RIO SAN JUAN 1;RIO RAMOS;LOTICO (HUMEDAL);RIO;-9.990.968;2.550.836;2020;<2;Excelente;<10;Excelente;<10;Excelente;1650;Contaminada;75;Excelente;;;117.2;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
OCRBR5065M1;RIO SANTA CATARINA CONFLUENCIA RIO SAN JUAN;RIO BRAVO;NUEVO LEON;CADEREYTA JIMENEZ;RIO SAN JUAN 1;RIO SANTA CATARINA;LOTICO;RIO;-9.989.932;2.552.859;2020;<2;Excelente;14.9;Buena calidad;<10;Excelente;2909;Contaminada;1043;Fuertemente contaminada;;;87.2;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5066M1;RIO SANTA CATARINA (AGUAS ABAJO CADEREYTA);RIO BRAVO;NUEVO LEON;CADEREYTA JIMENEZ;RIO SAN JUAN 1;RIO SANTA CATARINA;LOTICO;RIO;-9.996.238;2.557.766;2020;6.22;Aceptable;16.8;Buena calidad;<10;Excelente;1793;Contaminada;131;Buena calidad;;;110.1;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
OCRBR5067M1;CADEREYTA;RIO BRAVO;NUEVO LEON;CADEREYTA JIMENEZ;RIO SAN JUAN 1;RIO SANTA CATARINA;LOTICO;RIO;-9.999.256;2.559.625;2020;6.28;Aceptable;21.84;Aceptable;<10;Excelente;3076;Contaminada;422;Buena calidad;;;127.4;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
OCRBR5068M1;EL CASTILLO;RIO BRAVO;NUEVO LEON;CADEREYTA JIMENEZ;RIO SAN JUAN 1;RIO SAN JUAN;LOTICO;RIO;-10.000.900;2.552.220;2020;<2;Excelente;<10;Excelente;<10;Excelente;1720;Contaminada;10;Excelente;;;139.8;Contaminada;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,OD%L,;SI;SI;SI;NO;SI;ND;NO;SI;LOTICO
OCRBR5070M1;LA BOCA RIO SAN JUAN AGUAS ABAJO PTAR;RIO BRAVO;NUEVO LEON;SANTIAGO;RIO SAN JUAN 1;RIO SAN JUAN;LOTICO;RIO;-10.012.443;2.542.959;2020;<2;Excelente;<10;Excelente;<10;Excelente;2613;Contaminada;1076;Fuertemente contaminada;;;107.8;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
OCRBR5071M1;PRESA RODRIGO GOMEZ(LA BOCA);RIO BRAVO;NUEVO LEON;SANTIAGO;RIO SAN JUAN 1;PRESA RODRIGO GOMEZ;LENTICO;PRESA;-10.014.430;2.542.657;2020;<2;Excelente;<10;Excelente;<10;Excelente;1401;Contaminada;<3;Excelente;;;;;113.4;Buena calidad;98.4;Excelente;92.7;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LENTICO
OCRBR5072M1;FRENTE A COMPUERTAS PRESA LA BOCA;RIO BRAVO;NUEVO LEON;SANTIAGO;RIO SAN JUAN 1;PRESA RODRIGO GOMEZ;LENTICO (HUMEDAL);PRESA;-10.012.761;2.542.739;2020;<2;Excelente;<10;Excelente;<10;Excelente;1314;Contaminada;62;Excelente;;;;;121.5;Aceptable;83.6;Excelente;55.8;Buena calidad;;;;;<1;No Toxico;;;<1;No Toxico;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LENTICO
OCRBR5073M1;PRESA RODRIGO GOMEZ (ENTRADA ARROYO LA CHUECA );RIO BRAVO;NUEVO LEON;SANTIAGO;RIO SAN JUAN 1;PRESA RODRIGO GOMEZ;LENTICO (HUMEDAL);PRESA;-10.014.804;2.544.193;2020;<2;Excelente;<10;Excelente;10;Excelente;1439;Contaminada;10;Excelente;;;;;92;Excelente;;;86.4;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LENTICO
OCRBR5074M1;PRESA RODRIGO GOMEZ 3;RIO BRAVO;NUEVO LEON;SANTIAGO;RIO SAN JUAN 1;PRESA RODRIGO GOMEZ;LENTICO (HUMEDAL);PRESA;-10.012.728;2.540.774;2020;<2;Excelente;<10;Excelente;<10;Excelente;990;Aceptable;<3;Excelente;;;;;95.8;Excelente;;;86.3;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
